,input_size,insertion_time,checking_time,fpr,cpr,uniform,independent
0,10000,0.04343819618225098,0.0407862663269043,6.09062931691357e-11,69.31471805599453,True,True
1,20000,0.08805394172668457,0.0816490650177002,3.8303750943055616e-08,34.657359027997266,True,True
2,30000,0.13065576553344727,0.12206840515136719,1.3678695135455433e-06,23.104906018664842,True,True
3,40000,0.17295098304748535,0.16202139854431152,1.5167898322598163e-05,17.328679513998633,True,True
4,50000,0.2189784049987793,0.20415019989013672,8.894242606813103e-05,13.862943611198906,True,True
5,60000,0.2639505863189697,0.24441051483154297,0.00034960602391150393,11.552453009332421,True,True
6,70000,0.305314302444458,0.28459596633911133,0.0010453431982723287,9.90210257942779,True,True
7,80000,0.3473820686340332,0.32514381408691406,0.0025640255068859435,8.664339756999317,True,True
8,90000,0.3902897834777832,0.365689754486084,0.005416234595247862,7.701635339554947,True,True
9,100000,0.44049715995788574,0.41525888442993164,0.01018589403201696,6.931471805599453,True,True
10,110000,0.48206019401550293,0.44931745529174805,0.017462147525023255,6.301338005090412,True,True
11,120000,0.5198347568511963,0.4856133460998535,0.027769300178688994,5.7762265046662105,True,True
12,130000,0.5618774890899658,0.5278117656707764,0.04150879997790497,5.331901388922656,True,True
13,140000,0.6064047813415527,0.5688199996948242,0.058921481748126565,4.951051289713895,True,True
14,150000,0.6480510234832764,0.607475757598877,0.08007235710677309,4.620981203732969,True,True
15,160000,0.6945228576660156,0.6485989093780518,0.10485570286503676,4.332169878499658,True,True
16,170000,0.7356443405151367,0.6887180805206299,0.13301558772680552,4.077336356234972,True,True
17,180000,0.7829928398132324,0.7304596900939941,0.16417609425280189,3.8508176697774736,True,True
18,190000,0.8356988430023193,0.7918064594268799,0.19787584025660443,3.6481430555786596,True,True
19,200000,0.8735976219177246,0.8145654201507568,0.2336024409784545,3.4657359027997265,True,True
20,210000,0.9099688529968262,0.8522508144378662,0.2708238404726956,3.3007008598092633,True,True
21,220000,0.9532787799835205,0.8909075260162354,0.30901468216114314,3.150669002545206,True,True
22,230000,0.9933938980102539,0.9315690994262695,0.3476769233485311,3.0136833937388925,True,True
23,240000,1.0391452312469482,0.9739134311676025,0.38635466689607667,2.8881132523331052,True,True
24,250000,1.0818419456481934,1.0172958374023438,0.42464369031509736,2.772588722239781,True,True
25,260000,1.1258292198181152,1.0537109375,0.46219643779567837,2.665950694461328,True,True
26,270000,1.1659948825836182,1.0951781272888184,0.49872335644171556,2.5672117798516494,True,True
27,280000,1.2148964405059814,1.135754108428955,0.5339914560561658,2.4755256448569476,True,True
28,290000,1.2553253173828125,1.1777315139770508,0.5678208966497555,2.3901626915860184,True,True
29,300000,1.300168752670288,1.2192111015319824,0.6000802939755077,2.3104906018664844,True,True
30,310000,1.3410251140594482,1.2582530975341797,0.6306813055195758,2.2359586469675654,True,True
31,320000,1.3845570087432861,1.2958183288574219,0.6595729337163814,2.166084939249829,True,True
32,330000,1.4272499084472656,1.3378942012786865,0.6867358692466842,2.100446001696804,True,True
33,340000,1.4940359592437744,1.3860852718353271,0.7121770998098276,2.038668178117486,True,True
34,350000,1.5150525569915771,1.4191694259643555,0.7359249301349318,1.980420515885558,True,True
35,360000,1.5700702667236328,1.4657280445098877,0.7580244965561185,1.9254088348887368,True,True
36,370000,1.6081392765045166,1.499610185623169,0.7785338124276843,1.8733707582701224,True,True
37,380000,1.6443192958831787,1.536978006362915,0.7975203466886791,1.8240715277893298,True,True
38,390000,1.6874620914459229,1.5814197063446045,0.8150581145909329,1.7773004629742186,True,True
39,400000,1.7327749729156494,1.6192424297332764,0.831225244707227,1.7328679513998633,True,True
40,410000,1.773083209991455,1.666011095046997,0.8461019778294879,1.6906028794145007,True,True
41,420000,1.8181602954864502,1.70078706741333,0.8597690495579393,1.6503504299046317,True,True
42,430000,1.8589892387390137,1.7445259094238281,0.8723064078961622,1.61197018734871,True,True
43,440000,1.9135048389434814,1.7870776653289795,0.8837922189210607,1.575334501272603,True,True
44,450000,1.9487221240997314,1.8274762630462646,0.8943021167632365,1.5403270679109895,True,True
45,460000,2.000722646713257,1.8717520236968994,0.9039086580970058,1.5068416968694462,True,True
46,470000,2.038094997406006,1.915844440460205,0.9126809456575208,1.4747812352339262,True,True
47,480000,2.081834554672241,1.9493257999420166,0.9206843896673415,1.4440566261665526,True,True
48,490000,2.152839183807373,1.9890694618225098,0.9279805802625111,1.4145860827753987,True,True
49,500000,2.1786770820617676,2.032956600189209,0.9346272479320712,1.3862943611198906,True,True
50,510000,2.212245464324951,2.070214033126831,0.9406782925549748,1.3591121187449908,True,True
51,520000,2.2607040405273438,2.1132824420928955,0.946183864804385,1.332975347230664,True,True
52,530000,2.295154094696045,2.1635963916778564,0.9511904864884528,1.3078248689810288,True,True
53,540000,2.3428139686584473,2.1935653686523438,0.9557411988238569,1.2836058899258247,True,True
54,550000,2.382934093475342,2.240138292312622,0.9598757297193972,1.2602676010180824,True,True
55,560000,2.4302592277526855,2.2769362926483154,0.963630672913365,1.2377628224284738,True,True
56,570000,2.4677894115448,2.3137714862823486,0.9670396732943122,1.2160476851928865,True,True
57,580000,2.517928123474121,2.3556346893310547,0.9701336139741474,1.1950813457930092,True,True
58,590000,2.5606508255004883,2.4038448333740234,0.9729408017078901,1.1748257297626192,True,True
59,600000,2.6253128051757812,2.4496140480041504,0.9754871480959166,1.1552453009332422,True,True
60,610000,2.6454925537109375,2.4821183681488037,0.9777963446897582,1.1363068533769596,True,True
61,620000,2.6917338371276855,2.5192160606384277,0.979890030675592,1.1179793234837827,True,True
62,630000,2.7357659339904785,2.5629756450653076,0.9817879522520739,1.100233619936421,True,True
63,640000,2.789324998855591,2.6106481552124023,0.9835081131695972,1.0830424696249146,True,True
64,650000,2.813828945159912,2.638303518295288,0.9850669161723755,1.0663802777845313,True,True
65,660000,2.8602890968322754,2.684333086013794,0.9864792952965853,1.050223000848402,True,True
66,670000,2.893049716949463,2.7182812690734863,0.9877588391386191,1.0345480306864856,True,True
67,680000,2.953449249267578,2.7616939544677734,0.9889179053269612,1.019334089058743,True,True
68,690000,2.9845805168151855,2.80008864402771,0.9899677265174326,1.0045611312462974,True,True
69,700000,3.0332202911376953,2.84415602684021,0.9909185082911334,0.990210257942779,True,True
70,710000,3.0729143619537354,2.8806052207946777,0.9917795193730373,0.9762636345914723,True,True
71,720000,3.1245315074920654,2.9296154975891113,0.9925591746112664,0.9627044174443684,True,True
72,730000,3.1581006050109863,2.9618828296661377,0.9932651111663473,0.9495166856985552,True,True
73,740000,3.2167112827301025,3.004549026489258,0.993904258359328,0.9366853791350612,True,True
74,750000,3.246164321899414,3.056123971939087,0.9944829016198077,0.9241962407465937,True,True
75,760000,3.297666072845459,3.093575954437256,0.9950067409617686,0.9120357638946649,True,True
76,770000,3.3274765014648438,3.123084306716919,0.9954809443981485,0.9001911435843445,True,True
77,780000,3.3787083625793457,3.1702916622161865,0.9959101966855107,0.8886502314871093,True,True
78,790000,3.421781539916992,3.2066640853881836,0.9962987437690722,0.8774014943796776,True,True
79,800000,3.466677188873291,3.2487809658050537,0.9966504332763342,0.8664339756999316,True,True
80,810000,3.5002424716949463,3.2815799713134766,0.9969687513853425,0.8557372599505497,True,True
81,820000,3.559372663497925,3.3241031169891357,0.9972568563715253,0.8453014397072504,True,True
82,830000,3.598175048828125,3.3745877742767334,0.9975176091154965,0.8351170850119822,True,True
83,840000,3.642505168914795,3.4074959754943848,0.997753600833397,0.8251752149523158,True,True
84,850000,3.671499013900757,3.4506235122680664,0.9979671782714112,0.8154672712469945,True,True
85,860000,3.7386484146118164,3.495234727859497,0.9981604665871817,0.805985093674355,True,True
86,870000,3.7740066051483154,3.5367612838745117,0.9983353901229972,0.7967208971953395,True,True
87,880000,3.8181040287017822,3.573004961013794,0.9984936912588832,0.7876672506363015,True,True
88,890000,3.842811107635498,3.6152353286743164,0.9986369475180674,0.7788170568089273,True,True
89,900000,3.9063479900360107,3.649590015411377,0.9987665870827273,0.7701635339554948,True,True
90,910000,3.93509578704834,3.6984362602233887,0.9988839028644204,0.7617001984175223,True,True
91,920000,3.9913127422332764,3.737589120864868,0.9989900652611021,0.7534208484347231,True,True
92,930000,4.020776748657227,3.770120143890381,0.9990861337210889,0.7453195489891885,True,True
93,940000,4.065675735473633,3.8116471767425537,0.9991730672237069,0.7373906176169631,True,True
94,950000,4.122421503067017,3.8719193935394287,0.9992517337766442,0.7296286111157319,True,True
95,960000,4.164736032485962,3.896766185760498,0.9993229190209924,0.7220283130832763,True,True
96,970000,4.191328525543213,3.9444501399993896,0.9993873340268563,0.7145847222267477,True,True
97,980000,4.2369444370269775,3.9727981090545654,0.9994456223548136,0.7072930413876993,True,True
98,990000,4.282111644744873,4.02648401260376,0.9994983664517245,0.700148667232268,True,True
99,1000000,4.3414506912231445,4.061628818511963,0.9995460934430599,0.6931471805599453,True,True
